movieId,title,genres,primary_genre,year
579,Movie 579 (1993),Documentary,Documentary,1996
580,Movie 580 (1994),Adventure,Adventure,1996
581,Movie 581 (1995),Animation,Animation,1996
582,Movie 582 (1996),Western,Western,1996
583,Movie 583 (1997),Musical,Musical,1996
584,Movie 584 (1998),Action,Action,1996
585,Movie 585 (1990),Musical,Musical,1996
586,Movie 586 (1991),Comedy,Comedy,1996
587,Movie 587 (1992),War,War,1996
588,Movie 588 (1993),Thriller,Thriller,1996
589,Movie 589 (1994),Sci-Fi,Sci-Fi,1996
590,Movie 590 (1995),Sci-Fi,Sci-Fi,1996
591,Movie 591 (1996),Comedy,Comedy,1996
592,Movie 592 (1997),Romance,Romance,1996
593,Movie 593 (1998),Adventure,Adventure,1996
594,Movie 594 (1990),Horror,Horror,1996
595,Movie 595 (1991),Documentary,Documentary,1996
596,Movie 596 (1992),Crime,Crime,1996
597,Movie 597 (1993),Adventure,Adventure,1996
598,Movie 598 (1994),Crime,Crime,1996
599,Movie 599 (1995),Western,Western,1996
600,Movie 600 (1996),Adventure,Adventure,1996
601,Movie 601 (1997),Western,Western,1996
602,Movie 602 (1998),Sci-Fi,Sci-Fi,1996
603,Movie 603 (1990),Adventure,Adventure,1996
604,Movie 604 (1991),Crime,Crime,1996
605,Movie 605 (1992),Action,Action,1996
606,Movie 606 (1993),Sci-Fi,Sci-Fi,1996
607,Movie 607 (1994),Film-Noir,Film-Noir,1996
608,Movie 608 (1995),War,War,1996
609,Movie 609 (1996),Comedy,Comedy,1996
610,Movie 610 (1997),Childrens,Childrens,1996
611,Movie 611 (1998),Film-Noir,Film-Noir,1996
612,Movie 612 (1990),War,War,1996
613,Movie 613 (1991),Film-Noir,Film-Noir,1996
614,Movie 614 (1992),War,War,1996
615,Movie 615 (1993),Comedy,Comedy,1996
616,Movie 616 (1994),Adventure,Adventure,1996
617,Movie 617 (1995),Crime,Crime,1996
618,Movie 618 (1996),Adventure,Adventure,1996
619,Movie 619 (1997),Mystery,Mystery,1996
620,Movie 620 (1998),Horror,Horror,1996
621,Movie 621 (1990),Horror,Horror,1996
622,Movie 622 (1991),Thriller,Thriller,1996
623,Movie 623 (1992),Horror,Horror,1996
624,Movie 624 (1993),Sci-Fi,Sci-Fi,1996
625,Movie 625 (1994),Thriller,Thriller,1996
626,Movie 626 (1995),Horror,Horror,1996
627,Movie 627 (1996),Thriller,Thriller,1996
628,Movie 628 (1997),Drama,Drama,1996
629,Movie 629 (1998),Childrens,Childrens,1996
630,Movie 630 (1990),Drama,Drama,1996
631,Movie 631 (1991),Childrens,Childrens,1996
632,Movie 632 (1992),Animation,Animation,1996
633,Movie 633 (1993),Animation,Animation,1996
634,Movie 634 (1994),Western,Western,1996
635,Movie 635 (1995),Comedy,Comedy,1996
636,Movie 636 (1996),Western,Western,1996
637,Movie 637 (1997),Film-Noir,Film-Noir,1996
638,Movie 638 (1998),Crime,Crime,1996
639,Movie 639 (1990),Action,Action,1996
640,Movie 640 (1991),Comedy,Comedy,1996
641,Movie 641 (1992),Fantasy,Fantasy,1996
642,Movie 642 (1993),Musical,Musical,1996
643,Movie 643 (1994),Romance,Romance,1996
644,Movie 644 (1995),Adventure,Adventure,1996
645,Movie 645 (1996),War,War,1996
646,Movie 646 (1997),Romance,Romance,1996
647,Movie 647 (1998),Mystery,Mystery,1996
648,Movie 648 (1990),Fantasy,Fantasy,1996
649,Movie 649 (1991),Sci-Fi,Sci-Fi,1996
650,Movie 650 (1992),Sci-Fi,Sci-Fi,1996
651,Movie 651 (1993),Horror,Horror,1996
652,Movie 652 (1994),Thriller,Thriller,1996
653,Movie 653 (1995),War,War,1996
654,Movie 654 (1996),Childrens,Childrens,1996
655,Movie 655 (1997),Action,Action,1996
656,Movie 656 (1998),Drama,Drama,1996
657,Movie 657 (1990),War,War,1996
658,Movie 658 (1991),Animation,Animation,1996
659,Movie 659 (1992),Sci-Fi,Sci-Fi,1996
660,Movie 660 (1993),Sci-Fi,Sci-Fi,1996
661,Movie 661 (1994),Romance,Romance,1996
662,Movie 662 (1995),Romance,Romance,1996
663,Movie 663 (1996),Adventure,Adventure,1996
664,Movie 664 (1997),Mystery,Mystery,1996
665,Movie 665 (1998),Romance,Romance,1996
666,Movie 666 (1990),Documentary,Documentary,1996
667,Movie 667 (1991),Animation,Animation,1996
668,Movie 668 (1992),Sci-Fi,Sci-Fi,1996
669,Movie 669 (1993),Romance,Romance,1996
670,Movie 670 (1994),Horror,Horror,1996
671,Movie 671 (1995),Sci-Fi,Sci-Fi,1996
672,Movie 672 (1996),Mystery,Mystery,1996
673,Movie 673 (1997),Western,Western,1996
674,Movie 674 (1998),Crime,Crime,1996
675,Movie 675 (1990),Animation,Animation,1996
676,Movie 676 (1991),Sci-Fi,Sci-Fi,1996
677,Movie 677 (1992),Comedy,Comedy,1996
678,Movie 678 (1993),Film-Noir,Film-Noir,1996
679,Movie 679 (1994),Documentary,Documentary,1996
680,Movie 680 (1995),War,War,1996
681,Movie 681 (1996),Documentary,Documentary,1996
682,Movie 682 (1997),Musical,Musical,1996
683,Movie 683 (1998),War,War,1996
684,Movie 684 (1990),Mystery,Mystery,1996
685,Movie 685 (1991),Childrens,Childrens,1996
686,Movie 686 (1992),Film-Noir,Film-Noir,1996
687,Movie 687 (1993),Animation,Animation,1996
688,Movie 688 (1994),Fantasy,Fantasy,1996
689,Movie 689 (1995),Mystery,Mystery,1996
690,Movie 690 (1996),Western,Western,1996
691,Movie 691 (1997),Sci-Fi,Sci-Fi,1996
692,Movie 692 (1998),Childrens,Childrens,1996
693,Movie 693 (1990),Sci-Fi,Sci-Fi,1996
694,Movie 694 (1991),Adventure,Adventure,1996
695,Movie 695 (1992),Sci-Fi,Sci-Fi,1996
696,Movie 696 (1993),Drama,Drama,1996
697,Movie 697 (1994),Drama,Drama,1996
698,Movie 698 (1995),War,War,1996
699,Movie 699 (1996),Musical,Musical,1996
700,Movie 700 (1997),Film-Noir,Film-Noir,1996
701,Movie 701 (1998),Fantasy,Fantasy,1996
702,Movie 702 (1990),Comedy,Comedy,1996
703,Movie 703 (1991),Crime,Crime,1996
704,Movie 704 (1992),Adventure,Adventure,1996
705,Movie 705 (1993),Mystery,Mystery,1996
706,Movie 706 (1994),Crime,Crime,1996
707,Movie 707 (1995),Comedy,Comedy,1996
708,Movie 708 (1996),Action,Action,1996
709,Movie 709 (1997),Crime,Crime,1996
710,Movie 710 (1998),Crime,Crime,1996
711,Movie 711 (1990),Thriller,Thriller,1996
712,Movie 712 (1991),Childrens,Childrens,1996
713,Movie 713 (1992),Horror,Horror,1996
714,Movie 714 (1993),Fantasy,Fantasy,1996
715,Movie 715 (1994),Animation,Animation,1996
716,Movie 716 (1995),Drama,Drama,1996
717,Movie 717 (1996),Comedy,Comedy,1996
718,Movie 718 (1997),Childrens,Childrens,1996
719,Movie 719 (1998),Crime,Crime,1996
720,Movie 720 (1990),Adventure,Adventure,1996
721,Movie 721 (1991),Horror,Horror,1996
722,Movie 722 (1992),Childrens,Childrens,1996
723,Movie 723 (1993),Sci-Fi,Sci-Fi,1996
724,Movie 724 (1994),Crime,Crime,1996
725,Movie 725 (1995),War,War,1996
726,Movie 726 (1996),Crime,Crime,1996
727,Movie 727 (1997),Adventure,Adventure,1996
728,Movie 728 (1998),Sci-Fi,Sci-Fi,1996
729,Movie 729 (1990),Horror,Horror,1996
730,Movie 730 (1991),Drama,Drama,1996
731,Movie 731 (1992),Mystery,Mystery,1996
732,Movie 732 (1993),Musical,Musical,1996
733,Movie 733 (1994),Comedy,Comedy,1996
734,Movie 734 (1995),Crime,Crime,1996
735,Movie 735 (1996),Childrens,Childrens,1996
736,Movie 736 (1997),Action,Action,1996
737,Movie 737 (1998),War,War,1996
738,Movie 738 (1990),Musical,Musical,1996
739,Movie 739 (1991),Sci-Fi,Sci-Fi,1996
740,Movie 740 (1992),Action,Action,1996
741,Movie 741 (1993),Romance,Romance,1996
742,Movie 742 (1994),Crime,Crime,1996
743,Movie 743 (1995),Comedy,Comedy,1996
744,Movie 744 (1996),Horror,Horror,1996
745,Movie 745 (1997),Childrens,Childrens,1996
746,Movie 746 (1998),Mystery,Mystery,1996
747,Movie 747 (1990),Horror,Horror,1996
748,Movie 748 (1991),Animation,Animation,1996
749,Movie 749 (1992),Action,Action,1996
750,Movie 750 (1993),Crime,Crime,1996
751,Movie 751 (1994),Western,Western,1996
752,Movie 752 (1995),Film-Noir,Film-Noir,1996
753,Movie 753 (1996),Comedy,Comedy,1996
754,Movie 754 (1997),Film-Noir,Film-Noir,1996
755,Movie 755 (1998),Musical,Musical,1996
756,Movie 756 (1990),Adventure,Adventure,1996
757,Movie 757 (1991),Mystery,Mystery,1996
758,Movie 758 (1992),Drama,Drama,1996
759,Movie 759 (1993),Adventure,Adventure,1996
760,Movie 760 (1994),Action,Action,1996
761,Movie 761 (1995),Comedy,Comedy,1996
762,Movie 762 (1996),Fantasy,Fantasy,1996
763,Movie 763 (1997),War,War,1996
764,Movie 764 (1998),Fantasy,Fantasy,1996
765,Movie 765 (1990),Horror,Horror,1996
766,Movie 766 (1991),Sci-Fi,Sci-Fi,1996
767,Movie 767 (1992),Crime,Crime,1996
768,Movie 768 (1993),Animation,Animation,1996
769,Movie 769 (1994),War,War,1996
770,Movie 770 (1995),Comedy,Comedy,1996
771,Movie 771 (1996),Musical,Musical,1996
772,Movie 772 (1997),Western,Western,1996
773,Movie 773 (1998),Romance,Romance,1996
774,Movie 774 (1990),Horror,Horror,1996
775,Movie 775 (1991),Fantasy,Fantasy,1996
776,Movie 776 (1992),Adventure,Adventure,1996
777,Movie 777 (1993),Musical,Musical,1996
778,Movie 778 (1994),Animation,Animation,1996
779,Movie 779 (1995),Animation,Animation,1996
780,Movie 780 (1996),Action,Action,1996
781,Movie 781 (1997),Drama,Drama,1996
782,Movie 782 (1998),Drama,Drama,1996
783,Movie 783 (1990),Horror,Horror,1996
784,Movie 784 (1991),Fantasy,Fantasy,1996
785,Movie 785 (1992),Comedy,Comedy,1996
786,Movie 786 (1993),Romance,Romance,1996
787,Movie 787 (1994),Animation,Animation,1996
788,Movie 788 (1995),Comedy,Comedy,1996
789,Movie 789 (1996),Comedy,Comedy,1996
790,Movie 790 (1997),Romance,Romance,1996
791,Movie 791 (1998),Childrens,Childrens,1996
792,Movie 792 (1990),Mystery,Mystery,1996
793,Movie 793 (1991),Film-Noir,Film-Noir,1996
794,Movie 794 (1992),Western,Western,1996
795,Movie 795 (1993),Drama,Drama,1996
796,Movie 796 (1994),Drama,Drama,1996
797,Movie 797 (1995),Documentary,Documentary,1996
798,Movie 798 (1996),Drama,Drama,1996
799,Movie 799 (1997),Romance,Romance,1996
800,Movie 800 (1998),Crime,Crime,1996
801,Movie 801 (1990),Action,Action,1996
802,Movie 802 (1991),Sci-Fi,Sci-Fi,1996
803,Movie 803 (1992),Action,Action,1996
804,Movie 804 (1993),War,War,1996
805,Movie 805 (1994),Action,Action,1996
806,Movie 806 (1995),Sci-Fi,Sci-Fi,1996
807,Movie 807 (1996),Adventure,Adventure,1996
808,Movie 808 (1997),Romance,Romance,1996
809,Movie 809 (1998),Drama,Drama,1996
810,Movie 810 (1990),Drama,Drama,1996
811,Movie 811 (1991),Documentary,Documentary,1996
812,Movie 812 (1992),Crime,Crime,1996
813,Movie 813 (1993),Crime,Crime,1996
814,Movie 814 (1994),Animation,Animation,1996
815,Movie 815 (1995),Documentary,Documentary,1996
816,Movie 816 (1996),Drama,Drama,1996
817,Movie 817 (1997),Film-Noir,Film-Noir,1996
818,Movie 818 (1998),Sci-Fi,Sci-Fi,1996
819,Movie 819 (1990),Sci-Fi,Sci-Fi,1996
820,Movie 820 (1991),Action,Action,1996
821,Movie 821 (1992),Documentary,Documentary,1996
822,Movie 822 (1993),Childrens,Childrens,1996
823,Movie 823 (1994),Crime,Crime,1996
824,Movie 824 (1995),Action,Action,1996
825,Movie 825 (1996),Comedy,Comedy,1996
826,Movie 826 (1997),Action,Action,1996
827,Movie 827 (1998),Childrens,Childrens,1996
828,Movie 828 (1990),Adventure,Adventure,1996
829,Movie 829 (1991),Film-Noir,Film-Noir,1996
830,Movie 830 (1992),Comedy,Comedy,1996
831,Movie 831 (1993),Film-Noir,Film-Noir,1996
832,Movie 832 (1994),Action,Action,1996
833,Movie 833 (1995),Crime,Crime,1996
834,Movie 834 (1996),Mystery,Mystery,1996
835,Movie 835 (1997),Sci-Fi,Sci-Fi,1996
836,Movie 836 (1998),Childrens,Childrens,1996
837,Movie 837 (1990),Mystery,Mystery,1996
838,Movie 838 (1991),Sci-Fi,Sci-Fi,1996
839,Movie 839 (1992),Drama,Drama,1996
840,Movie 840 (1993),Comedy,Comedy,1996
841,Movie 841 (1994),Sci-Fi,Sci-Fi,1996
842,Movie 842 (1995),Childrens,Childrens,1996
843,Movie 843 (1996),Musical,Musical,1996
844,Movie 844 (1997),Mystery,Mystery,1996
845,Movie 845 (1998),Adventure,Adventure,1996
846,Movie 846 (1990),Childrens,Childrens,1996
847,Movie 847 (1991),Childrens,Childrens,1996
848,Movie 848 (1992),Horror,Horror,1996
849,Movie 849 (1993),Comedy,Comedy,1996
850,Movie 850 (1994),Horror,Horror,1996
851,Movie 851 (1995),Film-Noir,Film-Noir,1996
852,Movie 852 (1996),Drama,Drama,1996
853,Movie 853 (1997),Crime,Crime,1996
854,Movie 854 (1998),Crime,Crime,1996
855,Movie 855 (1990),Drama,Drama,1996
856,Movie 856 (1991),Sci-Fi,Sci-Fi,1996
857,Movie 857 (1992),Romance,Romance,1996
858,Movie 858 (1993),Horror,Horror,1996
859,Movie 859 (1994),Musical,Musical,1996
860,Movie 860 (1995),Mystery,Mystery,1996
861,Movie 861 (1996),Drama,Drama,1996
862,Movie 862 (1997),Western,Western,1996
863,Movie 863 (1998),Action,Action,1996
864,Movie 864 (1990),Sci-Fi,Sci-Fi,1996
865,Movie 865 (1991),Drama,Drama,1996
866,Movie 866 (1992),Horror,Horror,1996
867,Movie 867 (1993),Musical,Musical,1996
868,Movie 868 (1994),Musical,Musical,1996
869,Movie 869 (1995),Childrens,Childrens,1996
870,Movie 870 (1996),Thriller,Thriller,1996
871,Movie 871 (1997),Childrens,Childrens,1996
872,Movie 872 (1998),Comedy,Comedy,1996
873,Movie 873 (1990),Comedy,Comedy,1996
874,Movie 874 (1991),Drama,Drama,1996
875,Movie 875 (1992),Film-Noir,Film-Noir,1996
876,Movie 876 (1993),War,War,1996
877,Movie 877 (1994),Fantasy,Fantasy,1996
878,Movie 878 (1995),Romance,Romance,1996
879,Movie 879 (1996),Drama,Drama,1996
880,Movie 880 (1997),Fantasy,Fantasy,1996
881,Movie 881 (1998),Horror,Horror,1996
882,Movie 882 (1990),Action,Action,1996
883,Movie 883 (1991),Romance,Romance,1996
884,Movie 884 (1992),Comedy,Comedy,1996
885,Movie 885 (1993),Romance,Romance,1996
886,Movie 886 (1994),Childrens,Childrens,1996
887,Movie 887 (1995),Action,Action,1996
888,Movie 888 (1996),Drama,Drama,1996
889,Movie 889 (1997),Sci-Fi,Sci-Fi,1996
890,Movie 890 (1998),Sci-Fi,Sci-Fi,1996
891,Movie 891 (1990),Fantasy,Fantasy,1996
892,Movie 892 (1991),Fantasy,Fantasy,1996
893,Movie 893 (1992),Film-Noir,Film-Noir,1996
894,Movie 894 (1993),Fantasy,Fantasy,1996
895,Movie 895 (1994),Animation,Animation,1996
896,Movie 896 (1995),Horror,Horror,1996
897,Movie 897 (1996),Crime,Crime,1996
898,Movie 898 (1997),Adventure,Adventure,1996
899,Movie 899 (1998),Documentary,Documentary,1996
900,Movie 900 (1990),Western,Western,1996
901,Movie 901 (1991),Adventure,Adventure,1996
902,Movie 902 (1992),War,War,1996
903,Movie 903 (1993),Horror,Horror,1996
904,Movie 904 (1994),Musical,Musical,1996
905,Movie 905 (1995),Documentary,Documentary,1996
906,Movie 906 (1996),Crime,Crime,1996
907,Movie 907 (1997),Action,Action,1996
908,Movie 908 (1998),War,War,1996
909,Movie 909 (1990),Horror,Horror,1996
910,Movie 910 (1991),Western,Western,1996
911,Movie 911 (1992),War,War,1996
912,Movie 912 (1993),Documentary,Documentary,1996
913,Movie 913 (1994),War,War,1996
914,Movie 914 (1995),Fantasy,Fantasy,1996
915,Movie 915 (1996),War,War,1996
916,Movie 916 (1997),Drama,Drama,1996
917,Movie 917 (1998),War,War,1996
918,Movie 918 (1990),Documentary,Documentary,1996
919,Movie 919 (1991),Action,Action,1996
920,Movie 920 (1992),Mystery,Mystery,1996
921,Movie 921 (1993),War,War,1996
922,Movie 922 (1994),Mystery,Mystery,1996
923,Movie 923 (1995),Thriller,Thriller,1996
924,Movie 924 (1996),Drama,Drama,1996
925,Movie 925 (1997),Western,Western,1996
926,Movie 926 (1998),Action,Action,1996
927,Movie 927 (1990),Romance,Romance,1996
928,Movie 928 (1991),Sci-Fi,Sci-Fi,1996
929,Movie 929 (1992),Western,Western,1996
930,Movie 930 (1993),Adventure,Adventure,1996
931,Movie 931 (1994),War,War,1996
932,Movie 932 (1995),Western,Western,1996
933,Movie 933 (1996),Crime,Crime,1996
934,Movie 934 (1997),Childrens,Childrens,1996
935,Movie 935 (1998),Action,Action,1996
936,Movie 936 (1990),Drama,Drama,1996
937,Movie 937 (1991),Documentary,Documentary,1996
938,Movie 938 (1992),Animation,Animation,1996
939,Movie 939 (1993),Film-Noir,Film-Noir,1996
940,Movie 940 (1994),Film-Noir,Film-Noir,1996
941,Movie 941 (1995),Romance,Romance,1996
942,Movie 942 (1996),Adventure,Adventure,1996
943,Movie 943 (1997),Action,Action,1996
944,Movie 944 (1998),Western,Western,1996
945,Movie 945 (1990),Documentary,Documentary,1996
946,Movie 946 (1991),Drama,Drama,1996
947,Movie 947 (1992),Action,Action,1996
948,Movie 948 (1993),Animation,Animation,1996
949,Movie 949 (1994),Drama,Drama,1996
950,Movie 950 (1995),Sci-Fi,Sci-Fi,1996
951,Movie 951 (1996),Comedy,Comedy,1996
952,Movie 952 (1997),Animation,Animation,1996
953,Movie 953 (1998),Action,Action,1996
954,Movie 954 (1990),Sci-Fi,Sci-Fi,1996
955,Movie 955 (1991),Drama,Drama,1996
956,Movie 956 (1992),Adventure,Adventure,1996
957,Movie 957 (1993),Animation,Animation,1996
958,Movie 958 (1994),Romance,Romance,1996
959,Movie 959 (1995),Romance,Romance,1996
960,Movie 960 (1996),Horror,Horror,1996
961,Movie 961 (1997),Thriller,Thriller,1996
962,Movie 962 (1998),Childrens,Childrens,1996
963,Movie 963 (1990),Comedy,Comedy,1996
964,Movie 964 (1991),Romance,Romance,1996
965,Movie 965 (1992),Thriller,Thriller,1996
966,Movie 966 (1993),Western,Western,1996
967,Movie 967 (1994),Documentary,Documentary,1996
968,Movie 968 (1995),Film-Noir,Film-Noir,1996
969,Movie 969 (1996),Documentary,Documentary,1996
970,Movie 970 (1997),Action,Action,1996
971,Movie 971 (1998),Thriller,Thriller,1996
972,Movie 972 (1990),Childrens,Childrens,1996
973,Movie 973 (1991),Western,Western,1996
974,Movie 974 (1992),Adventure,Adventure,1996
975,Movie 975 (1993),Action,Action,1996
976,Movie 976 (1994),Sci-Fi,Sci-Fi,1996
977,Movie 977 (1995),Comedy,Comedy,1996
978,Movie 978 (1996),Horror,Horror,1996
979,Movie 979 (1997),Film-Noir,Film-Noir,1996
980,Movie 980 (1998),Adventure,Adventure,1996
981,Movie 981 (1990),Animation,Animation,1996
982,Movie 982 (1991),Musical,Musical,1996
983,Movie 983 (1992),Comedy,Comedy,1996
984,Movie 984 (1993),Comedy,Comedy,1996
985,Movie 985 (1994),Crime,Crime,1996
986,Movie 986 (1995),Fantasy,Fantasy,1996
987,Movie 987 (1996),Adventure,Adventure,1996
988,Movie 988 (1997),Musical,Musical,1996
989,Movie 989 (1998),Animation,Animation,1996
990,Movie 990 (1990),Musical,Musical,1996
991,Movie 991 (1991),War,War,1996
992,Movie 992 (1992),Film-Noir,Film-Noir,1996
993,Movie 993 (1993),Romance,Romance,1996
994,Movie 994 (1994),War,War,1996
995,Movie 995 (1995),Western,Western,1996
996,Movie 996 (1996),War,War,1996
997,Movie 997 (1997),Romance,Romance,1996
998,Movie 998 (1998),Fantasy,Fantasy,1996
999,Movie 999 (1990),Drama,Drama,1996
1000,Movie 1000 (1991),Adventure,Adventure,1996
1001,Movie 1001 (1992),Mystery,Mystery,1996
1002,Movie 1002 (1993),Documentary,Documentary,1996
1003,Movie 1003 (1994),Fantasy,Fantasy,1996
1004,Movie 1004 (1995),Horror,Horror,1996
1005,Movie 1005 (1996),Romance,Romance,1996
1006,Movie 1006 (1997),Childrens,Childrens,1996
1007,Movie 1007 (1998),Mystery,Mystery,1996
1008,Movie 1008 (1990),Adventure,Adventure,1996
1009,Movie 1009 (1991),Comedy,Comedy,1996
1010,Movie 1010 (1992),Horror,Horror,1996
1011,Movie 1011 (1993),Crime,Crime,1996
1012,Movie 1012 (1994),Western,Western,1996
1013,Movie 1013 (1995),Film-Noir,Film-Noir,1996
1014,Movie 1014 (1996),Childrens,Childrens,1996
1015,Movie 1015 (1997),Fantasy,Fantasy,1996
1016,Movie 1016 (1998),Crime,Crime,1996
1017,Movie 1017 (1990),Adventure,Adventure,1996
1018,Movie 1018 (1991),War,War,1996
1019,Movie 1019 (1992),Comedy,Comedy,1996
1020,Movie 1020 (1993),Crime,Crime,1996
1021,Movie 1021 (1994),Musical,Musical,1996
1022,Movie 1022 (1995),Film-Noir,Film-Noir,1996
1023,Movie 1023 (1996),Crime,Crime,1996
1024,Movie 1024 (1997),Drama,Drama,1996
1025,Movie 1025 (1998),Adventure,Adventure,1996
1026,Movie 1026 (1990),Musical,Musical,1996
1027,Movie 1027 (1991),Mystery,Mystery,1996
1028,Movie 1028 (1992),Documentary,Documentary,1996
1029,Movie 1029 (1993),Film-Noir,Film-Noir,1996
1030,Movie 1030 (1994),Mystery,Mystery,1996
1031,Movie 1031 (1995),War,War,1996
1032,Movie 1032 (1996),Romance,Romance,1996
1033,Movie 1033 (1997),Adventure,Adventure,1996
1034,Movie 1034 (1998),Horror,Horror,1996
1035,Movie 1035 (1990),Action,Action,1996
1036,Movie 1036 (1991),Childrens,Childrens,1996
1037,Movie 1037 (1992),Horror,Horror,1996
1038,Movie 1038 (1993),Drama,Drama,1996
1039,Movie 1039 (1994),Horror,Horror,1996
1040,Movie 1040 (1995),Childrens,Childrens,1996
1041,Movie 1041 (1996),War,War,1996
1042,Movie 1042 (1997),Documentary,Documentary,1996
1043,Movie 1043 (1998),Drama,Drama,1996
1044,Movie 1044 (1990),Animation,Animation,1996
1045,Movie 1045 (1991),Adventure,Adventure,1996
1046,Movie 1046 (1992),Sci-Fi,Sci-Fi,1996
1047,Movie 1047 (1993),Comedy,Comedy,1996
1048,Movie 1048 (1994),Action,Action,1996
1049,Movie 1049 (1995),Childrens,Childrens,1996
1050,Movie 1050 (1996),Sci-Fi,Sci-Fi,1996
1051,Movie 1051 (1997),Animation,Animation,1996
1052,Movie 1052 (1998),Horror,Horror,1996
1053,Movie 1053 (1990),War,War,1996
1054,Movie 1054 (1991),Mystery,Mystery,1996
1055,Movie 1055 (1992),Horror,Horror,1996
1056,Movie 1056 (1993),Adventure,Adventure,1996
1057,Movie 1057 (1994),Fantasy,Fantasy,1996
1058,Movie 1058 (1995),Adventure,Adventure,1996
1059,Movie 1059 (1996),Fantasy,Fantasy,1996
1060,Movie 1060 (1997),Fantasy,Fantasy,1996
1061,Movie 1061 (1998),Drama,Drama,1996
1062,Movie 1062 (1990),War,War,1996
1063,Movie 1063 (1991),Action,Action,1996
1064,Movie 1064 (1992),Horror,Horror,1996
1065,Movie 1065 (1993),Drama,Drama,1996
1066,Movie 1066 (1994),Film-Noir,Film-Noir,1996
1067,Movie 1067 (1995),Documentary,Documentary,1996
1068,Movie 1068 (1996),Animation,Animation,1996
1069,Movie 1069 (1997),Animation,Animation,1996
1070,Movie 1070 (1998),Western,Western,1996
1071,Movie 1071 (1990),Comedy,Comedy,1996
1072,Movie 1072 (1991),Musical,Musical,1996
1073,Movie 1073 (1992),Musical,Musical,1996
1074,Movie 1074 (1993),Crime,Crime,1996
1075,Movie 1075 (1994),Adventure,Adventure,1996
1076,Movie 1076 (1995),Musical,Musical,1996
1077,Movie 1077 (1996),Comedy,Comedy,1996
1078,Movie 1078 (1997),Musical,Musical,1996
1079,Movie 1079 (1998),War,War,1996
1080,Movie 1080 (1990),War,War,1996
1081,Movie 1081 (1991),Film-Noir,Film-Noir,1996
1082,Movie 1082 (1992),War,War,1996
1083,Movie 1083 (1993),Sci-Fi,Sci-Fi,1996
1084,Movie 1084 (1994),Musical,Musical,1996
1085,Movie 1085 (1995),Thriller,Thriller,1996
1086,Movie 1086 (1996),Drama,Drama,1996
1087,Movie 1087 (1997),War,War,1996
1088,Movie 1088 (1998),Comedy,Comedy,1996
1089,Movie 1089 (1990),Thriller,Thriller,1996
1090,Movie 1090 (1991),Crime,Crime,1996
1091,Movie 1091 (1992),Drama,Drama,1996
1092,Movie 1092 (1993),Western,Western,1996
1093,Movie 1093 (1994),Musical,Musical,1996
1094,Movie 1094 (1995),Sci-Fi,Sci-Fi,1996
1095,Movie 1095 (1996),Fantasy,Fantasy,1996
1096,Movie 1096 (1997),Mystery,Mystery,1996
1097,Movie 1097 (1998),Sci-Fi,Sci-Fi,1996
1098,Movie 1098 (1990),Film-Noir,Film-Noir,1996
1099,Movie 1099 (1991),Thriller,Thriller,1996
1100,Movie 1100 (1992),Documentary,Documentary,1996
1101,Movie 1101 (1993),War,War,1996
1102,Movie 1102 (1994),Documentary,Documentary,1996
1103,Movie 1103 (1995),Romance,Romance,1996
1104,Movie 1104 (1996),Sci-Fi,Sci-Fi,1996
1105,Movie 1105 (1997),Documentary,Documentary,1996
1106,Movie 1106 (1998),Fantasy,Fantasy,1996
1107,Movie 1107 (1990),Thriller,Thriller,1996
1108,Movie 1108 (1991),Drama,Drama,1996
1109,Movie 1109 (1992),Western,Western,1996
1110,Movie 1110 (1993),Western,Western,1996
1111,Movie 1111 (1994),Documentary,Documentary,1996
1112,Movie 1112 (1995),Animation,Animation,1996
1113,Movie 1113 (1996),Western,Western,1996
1114,Movie 1114 (1997),Film-Noir,Film-Noir,1996
1115,Movie 1115 (1998),Documentary,Documentary,1996
1116,Movie 1116 (1990),War,War,1996
1117,Movie 1117 (1991),Romance,Romance,1996
1118,Movie 1118 (1992),Animation,Animation,1996
1119,Movie 1119 (1993),Musical,Musical,1996
1120,Movie 1120 (1994),Mystery,Mystery,1996
1121,Movie 1121 (1995),Adventure,Adventure,1996
1122,Movie 1122 (1996),Animation,Animation,1996
1123,Movie 1123 (1997),Comedy,Comedy,1996
1124,Movie 1124 (1998),Horror,Horror,1996
1125,Movie 1125 (1990),Drama,Drama,1996
1126,Movie 1126 (1991),Musical,Musical,1996
1127,Movie 1127 (1992),Documentary,Documentary,1996
1128,Movie 1128 (1993),Sci-Fi,Sci-Fi,1996
1129,Movie 1129 (1994),War,War,1996
1130,Movie 1130 (1995),Childrens,Childrens,1996
1131,Movie 1131 (1996),Mystery,Mystery,1996
1132,Movie 1132 (1997),Western,Western,1996
1133,Movie 1133 (1998),Action,Action,1996
1134,Movie 1134 (1990),Thriller,Thriller,1996
1135,Movie 1135 (1991),Mystery,Mystery,1996
1136,Movie 1136 (1992),Film-Noir,Film-Noir,1996
1137,Movie 1137 (1993),Musical,Musical,1996
1138,Movie 1138 (1994),Adventure,Adventure,1996
1139,Movie 1139 (1995),Animation,Animation,1996
1140,Movie 1140 (1996),Film-Noir,Film-Noir,1996
1141,Movie 1141 (1997),Adventure,Adventure,1996
1142,Movie 1142 (1998),Mystery,Mystery,1996
1143,Movie 1143 (1990),Mystery,Mystery,1996
