userId,movieId,title,primary_genre,genres,predicted_rating
139,28,Pulp Fiction (1994),Crime,Crime,4.5035
139,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,4.4645
139,34,GoodFellas (1990),Crime,Crime|Drama,4.216
139,26,"Shawshank Redemption, The (1994)",Drama,Drama,4.0418
139,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,4.7691
139,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,3.8646
139,12,"Usual Suspects, The (1995)",Crime,Crime,3.8836
140,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,4.6886
140,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,4.8348
140,30,Schindler's List (1993),Drama,Drama,4.2143
140,34,GoodFellas (1990),Crime,Crime|Drama,4.2079
140,12,"Usual Suspects, The (1995)",Crime,Crime,4.8799
140,26,"Shawshank Redemption, The (1994)",Drama,Drama,3.8597
140,33,Fargo (1996),Crime,Crime|Drama|Thriller,4.2202
140,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,3.9424
140,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,3.8348
140,28,Pulp Fiction (1994),Crime,Crime,3.9354
141,28,Pulp Fiction (1994),Crime,Crime,4.3119
141,33,Fargo (1996),Crime,Crime|Drama|Thriller,4.0231
141,26,"Shawshank Redemption, The (1994)",Drama,Drama,3.9333
141,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,4.6673
141,34,GoodFellas (1990),Crime,Crime|Drama,4.121
141,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,4.7841
141,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,4.9947
141,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,3.8919
141,12,"Usual Suspects, The (1995)",Crime,Crime,4.3676
141,30,Schindler's List (1993),Drama,Drama,4.7625
142,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,4.4216
142,30,Schindler's List (1993),Drama,Drama,4.0717
142,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,4.4951
142,34,GoodFellas (1990),Crime,Crime|Drama,4.4944
142,26,"Shawshank Redemption, The (1994)",Drama,Drama,4.0483
142,28,Pulp Fiction (1994),Crime,Crime,4.7548
142,33,Fargo (1996),Crime,Crime|Drama|Thriller,4.558
142,12,"Usual Suspects, The (1995)",Crime,Crime,4.1813
142,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,4.0786
142,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,4.8545
143,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,4.6042
143,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,4.0102
143,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,4.3685
143,34,GoodFellas (1990),Crime,Crime|Drama,4.5782
143,28,Pulp Fiction (1994),Crime,Crime,3.8339
143,33,Fargo (1996),Crime,Crime|Drama|Thriller,3.8179
143,12,"Usual Suspects, The (1995)",Crime,Crime,3.9553
143,30,Schindler's List (1993),Drama,Drama,4.102
143,26,"Shawshank Redemption, The (1994)",Drama,Drama,4.3155
143,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,4.3849
144,28,Pulp Fiction (1994),Crime,Crime,4.7392
144,34,GoodFellas (1990),Crime,Crime|Drama,4.8062
144,30,Schindler's List (1993),Drama,Drama,4.5005
144,33,Fargo (1996),Crime,Crime|Drama|Thriller,4.2836
144,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,4.9358
144,26,"Shawshank Redemption, The (1994)",Drama,Drama,4.0958
144,12,"Usual Suspects, The (1995)",Crime,Crime,4.7637
144,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,4.5345
144,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,4.2523
144,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,3.8016
145,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,4.3096
145,28,Pulp Fiction (1994),Crime,Crime,4.2703
145,12,"Usual Suspects, The (1995)",Crime,Crime,4.4161
145,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,4.7715
145,26,"Shawshank Redemption, The (1994)",Drama,Drama,4.4644
145,30,Schindler's List (1993),Drama,Drama,4.816
145,34,GoodFellas (1990),Crime,Crime|Drama,4.4223
145,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,4.5246
145,33,Fargo (1996),Crime,Crime|Drama|Thriller,4.3249
145,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,4.7877
146,30,Schindler's List (1993),Drama,Drama,4.0267
146,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,4.1078
146,28,Pulp Fiction (1994),Crime,Crime,3.864
146,12,"Usual Suspects, The (1995)",Crime,Crime,4.9585
146,34,GoodFellas (1990),Crime,Crime|Drama,4.8224
146,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,4.8958
146,33,Fargo (1996),Crime,Crime|Drama|Thriller,4.8167
146,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,4.3754
146,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,4.9089
146,26,"Shawshank Redemption, The (1994)",Drama,Drama,4.9634
147,30,Schindler's List (1993),Drama,Drama,4.8342
147,12,"Usual Suspects, The (1995)",Crime,Crime,4.9206
147,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,4.8727
147,33,Fargo (1996),Crime,Crime|Drama|Thriller,4.7315
147,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,4.6619
147,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,4.1177
147,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,4.5456
147,28,Pulp Fiction (1994),Crime,Crime,4.4258
147,26,"Shawshank Redemption, The (1994)",Drama,Drama,4.8343
147,34,GoodFellas (1990),Crime,Crime|Drama,4.3901
148,12,"Usual Suspects, The (1995)",Crime,Crime,4.3823
148,28,Pulp Fiction (1994),Crime,Crime,4.7417
148,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,4.3826
148,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,4.2026
148,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,3.8988
148,34,GoodFellas (1990),Crime,Crime|Drama,4.4604
148,33,Fargo (1996),Crime,Crime|Drama|Thriller,4.1255
148,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,4.5379
148,26,"Shawshank Redemption, The (1994)",Drama,Drama,4.9726
148,30,Schindler's List (1993),Drama,Drama,3.9336
149,26,"Shawshank Redemption, The (1994)",Drama,Drama,4.4355
149,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,4.7147
149,34,GoodFellas (1990),Crime,Crime|Drama,3.847
149,30,Schindler's List (1993),Drama,Drama,4.9232
149,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,3.9141
149,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,4.6088
149,12,"Usual Suspects, The (1995)",Crime,Crime,3.9601
149,28,Pulp Fiction (1994),Crime,Crime,4.8559
149,33,Fargo (1996),Crime,Crime|Drama|Thriller,4.4129
149,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,3.8988
150,30,Schindler's List (1993),Drama,Drama,4.2497
150,28,Pulp Fiction (1994),Crime,Crime,3.8094
150,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,4.6324
150,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,4.1872
150,34,GoodFellas (1990),Crime,Crime|Drama,4.4859
150,33,Fargo (1996),Crime,Crime|Drama|Thriller,4.9481
150,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,4.1594
150,12,"Usual Suspects, The (1995)",Crime,Crime,4.9883
150,26,"Shawshank Redemption, The (1994)",Drama,Drama,4.5593
150,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,4.0905
151,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,4.2359
151,30,Schindler's List (1993),Drama,Drama,4.5328
151,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,3.9431
151,26,"Shawshank Redemption, The (1994)",Drama,Drama,4.9088
151,33,Fargo (1996),Crime,Crime|Drama|Thriller,3.8932
151,28,Pulp Fiction (1994),Crime,Crime,4.916
151,34,GoodFellas (1990),Crime,Crime|Drama,4.6486
151,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,4.1957
151,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,4.2689
151,12,"Usual Suspects, The (1995)",Crime,Crime,4.689
152,26,"Shawshank Redemption, The (1994)",Drama,Drama,4.5749
152,28,Pulp Fiction (1994),Crime,Crime,4.9829
152,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,4.0567
152,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,4.5175
152,30,Schindler's List (1993),Drama,Drama,4.7362
152,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,4.2068
152,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,4.2556
152,12,"Usual Suspects, The (1995)",Crime,Crime,4.8655
152,33,Fargo (1996),Crime,Crime|Drama|Thriller,4.285
152,34,GoodFellas (1990),Crime,Crime|Drama,4.5497
153,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,4.9452
153,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,4.0469
153,28,Pulp Fiction (1994),Crime,Crime,4.174
153,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,4.1694
153,33,Fargo (1996),Crime,Crime|Drama|Thriller,4.1468
153,26,"Shawshank Redemption, The (1994)",Drama,Drama,4.3622
153,30,Schindler's List (1993),Drama,Drama,4.987
153,34,GoodFellas (1990),Crime,Crime|Drama,4.8665
153,12,"Usual Suspects, The (1995)",Crime,Crime,4.1935
153,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,4.3074
154,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,4.3036
154,26,"Shawshank Redemption, The (1994)",Drama,Drama,4.0258
154,12,"Usual Suspects, The (1995)",Crime,Crime,3.81
154,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,4.9641
154,33,Fargo (1996),Crime,Crime|Drama|Thriller,4.318
154,34,GoodFellas (1990),Crime,Crime|Drama,4.9632
154,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,3.9684
154,30,Schindler's List (1993),Drama,Drama,4.5048
154,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,4.0412
154,28,Pulp Fiction (1994),Crime,Crime,4.7481
155,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,3.9543
155,34,GoodFellas (1990),Crime,Crime|Drama,3.9097
155,26,"Shawshank Redemption, The (1994)",Drama,Drama,4.0139
155,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,4.6262
155,33,Fargo (1996),Crime,Crime|Drama|Thriller,4.797
155,28,Pulp Fiction (1994),Crime,Crime,4.2906
155,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,4.6313
155,30,Schindler's List (1993),Drama,Drama,4.04
155,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,4.9679
155,12,"Usual Suspects, The (1995)",Crime,Crime,4.22
156,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,3.9441
156,28,Pulp Fiction (1994),Crime,Crime,3.8068
156,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,3.8621
156,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,4.8994
156,30,Schindler's List (1993),Drama,Drama,4.8902
156,33,Fargo (1996),Crime,Crime|Drama|Thriller,4.071
156,34,GoodFellas (1990),Crime,Crime|Drama,4.4565
156,26,"Shawshank Redemption, The (1994)",Drama,Drama,4.946
156,12,"Usual Suspects, The (1995)",Crime,Crime,4.396
156,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,4.2723
157,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,4.5304
157,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,3.9832
157,28,Pulp Fiction (1994),Crime,Crime,4.7967
157,26,"Shawshank Redemption, The (1994)",Drama,Drama,4.2265
157,12,"Usual Suspects, The (1995)",Crime,Crime,4.1379
157,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,4.8091
157,30,Schindler's List (1993),Drama,Drama,3.8602
157,34,GoodFellas (1990),Crime,Crime|Drama,4.2759
157,33,Fargo (1996),Crime,Crime|Drama|Thriller,4.244
157,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,4.1418
158,30,Schindler's List (1993),Drama,Drama,4.6977
158,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,3.9098
158,34,GoodFellas (1990),Crime,Crime|Drama,4.1117
158,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,4.4618
158,28,Pulp Fiction (1994),Crime,Crime,4.3421
158,26,"Shawshank Redemption, The (1994)",Drama,Drama,3.8189
158,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,4.7888
158,12,"Usual Suspects, The (1995)",Crime,Crime,4.8546
158,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,4.6182
158,33,Fargo (1996),Crime,Crime|Drama|Thriller,4.4493
159,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,4.5201
159,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,3.9875
159,28,Pulp Fiction (1994),Crime,Crime,4.4426
159,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,4.0765
159,34,GoodFellas (1990),Crime,Crime|Drama,4.6925
159,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,4.4337
159,30,Schindler's List (1993),Drama,Drama,4.2935
159,33,Fargo (1996),Crime,Crime|Drama|Thriller,4.1226
159,26,"Shawshank Redemption, The (1994)",Drama,Drama,4.9984
159,12,"Usual Suspects, The (1995)",Crime,Crime,3.8861
160,30,Schindler's List (1993),Drama,Drama,4.1241
160,26,"Shawshank Redemption, The (1994)",Drama,Drama,4.2709
160,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,4.2809
160,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,4.0143
160,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,3.8016
160,33,Fargo (1996),Crime,Crime|Drama|Thriller,4.8238
160,34,GoodFellas (1990),Crime,Crime|Drama,4.658
160,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,4.6286
160,28,Pulp Fiction (1994),Crime,Crime,4.4558
160,12,"Usual Suspects, The (1995)",Crime,Crime,4.6412
161,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,4.5123
161,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,4.1208
161,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,4.5751
161,30,Schindler's List (1993),Drama,Drama,4.9832
161,26,"Shawshank Redemption, The (1994)",Drama,Drama,3.8589
161,12,"Usual Suspects, The (1995)",Crime,Crime,4.8638
161,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,4.4747
161,34,GoodFellas (1990),Crime,Crime|Drama,4.1025
161,33,Fargo (1996),Crime,Crime|Drama|Thriller,4.9459
161,28,Pulp Fiction (1994),Crime,Crime,4.38
162,26,"Shawshank Redemption, The (1994)",Drama,Drama,4.8959
162,12,"Usual Suspects, The (1995)",Crime,Crime,4.0784
162,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,3.9454
162,33,Fargo (1996),Crime,Crime|Drama|Thriller,3.8073
162,28,Pulp Fiction (1994),Crime,Crime,4.4094
162,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,4.998
162,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,4.634
162,30,Schindler's List (1993),Drama,Drama,4.1701
162,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,4.8522
162,34,GoodFellas (1990),Crime,Crime|Drama,4.7381
163,28,Pulp Fiction (1994),Crime,Crime,4.6759
163,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,4.8454
163,26,"Shawshank Redemption, The (1994)",Drama,Drama,4.9641
163,33,Fargo (1996),Crime,Crime|Drama|Thriller,4.9119
163,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,4.7569
163,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,4.5722
163,12,"Usual Suspects, The (1995)",Crime,Crime,4.7378
163,34,GoodFellas (1990),Crime,Crime|Drama,4.3185
163,30,Schindler's List (1993),Drama,Drama,4.5137
163,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,4.2184
164,30,Schindler's List (1993),Drama,Drama,4.1964
164,28,Pulp Fiction (1994),Crime,Crime,4.6178
164,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,4.2193
164,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,4.0551
164,12,"Usual Suspects, The (1995)",Crime,Crime,4.2492
164,26,"Shawshank Redemption, The (1994)",Drama,Drama,4.1265
164,34,GoodFellas (1990),Crime,Crime|Drama,3.906
164,33,Fargo (1996),Crime,Crime|Drama|Thriller,4.7962
164,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,4.8237
164,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,4.0637
165,33,Fargo (1996),Crime,Crime|Drama|Thriller,4.4981
165,26,"Shawshank Redemption, The (1994)",Drama,Drama,4.1881
165,28,Pulp Fiction (1994),Crime,Crime,4.4195
165,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,4.6396
165,30,Schindler's List (1993),Drama,Drama,3.9128
165,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,4.5453
165,12,"Usual Suspects, The (1995)",Crime,Crime,4.9
165,34,GoodFellas (1990),Crime,Crime|Drama,4.159
165,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,4.552
165,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,4.7856
166,33,Fargo (1996),Crime,Crime|Drama|Thriller,3.8961
166,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,4.2839
166,34,GoodFellas (1990),Crime,Crime|Drama,4.2489
166,26,"Shawshank Redemption, The (1994)",Drama,Drama,4.1245
166,12,"Usual Suspects, The (1995)",Crime,Crime,4.1564
166,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,4.2325
166,30,Schindler's List (1993),Drama,Drama,4.9866
166,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,4.7395
166,28,Pulp Fiction (1994),Crime,Crime,3.8857
166,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,4.8469
167,33,Fargo (1996),Crime,Crime|Drama|Thriller,3.8194
167,30,Schindler's List (1993),Drama,Drama,4.51
167,34,GoodFellas (1990),Crime,Crime|Drama,3.8152
167,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,3.8014
167,12,"Usual Suspects, The (1995)",Crime,Crime,4.5393
167,28,Pulp Fiction (1994),Crime,Crime,4.0268
167,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,4.0303
167,26,"Shawshank Redemption, The (1994)",Drama,Drama,4.5839
167,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,3.8644
167,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,4.1761
168,30,Schindler's List (1993),Drama,Drama,4.5986
168,12,"Usual Suspects, The (1995)",Crime,Crime,4.5401
168,26,"Shawshank Redemption, The (1994)",Drama,Drama,4.5511
168,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,4.1555
168,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,4.2982
168,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,4.7591
168,34,GoodFellas (1990),Crime,Crime|Drama,4.1677
168,33,Fargo (1996),Crime,Crime|Drama|Thriller,4.364
168,28,Pulp Fiction (1994),Crime,Crime,3.8236
168,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,4.6803
169,26,"Shawshank Redemption, The (1994)",Drama,Drama,4.562
169,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,4.4975
169,30,Schindler's List (1993),Drama,Drama,4.7421
169,34,GoodFellas (1990),Crime,Crime|Drama,4.1526
169,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,4.7071
169,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,4.259
169,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,4.2934
169,12,"Usual Suspects, The (1995)",Crime,Crime,4.6073
169,28,Pulp Fiction (1994),Crime,Crime,4.7411
169,33,Fargo (1996),Crime,Crime|Drama|Thriller,4.6002
170,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,3.9317
170,30,Schindler's List (1993),Drama,Drama,3.9461
170,34,GoodFellas (1990),Crime,Crime|Drama,4.5134
170,12,"Usual Suspects, The (1995)",Crime,Crime,4.2139
170,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,3.8419
170,33,Fargo (1996),Crime,Crime|Drama|Thriller,4.45
170,26,"Shawshank Redemption, The (1994)",Drama,Drama,4.2654
170,28,Pulp Fiction (1994),Crime,Crime,3.9213
170,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,4.7623
170,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,4.8981
171,30,Schindler's List (1993),Drama,Drama,4.0804
171,33,Fargo (1996),Crime,Crime|Drama|Thriller,4.3876
171,26,"Shawshank Redemption, The (1994)",Drama,Drama,4.2691
171,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,3.9076
171,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,4.5507
171,28,Pulp Fiction (1994),Crime,Crime,4.3943
171,34,GoodFellas (1990),Crime,Crime|Drama,4.1302
171,12,"Usual Suspects, The (1995)",Crime,Crime,4.3684
171,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,4.7304
171,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,4.762
172,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,4.3414
172,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,4.5244
172,30,Schindler's List (1993),Drama,Drama,4.8746
172,28,Pulp Fiction (1994),Crime,Crime,4.8395
172,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,4.8685
172,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,4.124
172,33,Fargo (1996),Crime,Crime|Drama|Thriller,3.842
172,12,"Usual Suspects, The (1995)",Crime,Crime,4.1133
172,34,GoodFellas (1990),Crime,Crime|Drama,4.1344
172,26,"Shawshank Redemption, The (1994)",Drama,Drama,4.8912
173,33,Fargo (1996),Crime,Crime|Drama|Thriller,4.4781
173,12,"Usual Suspects, The (1995)",Crime,Crime,4.6676
173,30,Schindler's List (1993),Drama,Drama,4.3036
173,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,3.9159
173,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,3.848
173,28,Pulp Fiction (1994),Crime,Crime,4.3748
173,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,4.5191
173,26,"Shawshank Redemption, The (1994)",Drama,Drama,3.8946
173,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,4.1443
173,34,GoodFellas (1990),Crime,Crime|Drama,4.1864
174,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,4.1412
174,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,4.6576
174,26,"Shawshank Redemption, The (1994)",Drama,Drama,4.4814
174,34,GoodFellas (1990),Crime,Crime|Drama,4.9724
174,30,Schindler's List (1993),Drama,Drama,4.1274
174,28,Pulp Fiction (1994),Crime,Crime,3.99
174,33,Fargo (1996),Crime,Crime|Drama|Thriller,3.8624
174,12,"Usual Suspects, The (1995)",Crime,Crime,4.0892
174,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,4.6209
174,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,3.9023
175,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,4.8139
175,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,4.9091
175,30,Schindler's List (1993),Drama,Drama,4.4063
175,12,"Usual Suspects, The (1995)",Crime,Crime,4.0968
175,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,4.2816
175,26,"Shawshank Redemption, The (1994)",Drama,Drama,4.6626
175,28,Pulp Fiction (1994),Crime,Crime,4.8512
175,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,4.3221
175,33,Fargo (1996),Crime,Crime|Drama|Thriller,4.4425
175,34,GoodFellas (1990),Crime,Crime|Drama,4.9181
176,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,4.256
176,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,4.836
176,12,"Usual Suspects, The (1995)",Crime,Crime,4.5918
176,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,4.6654
176,34,GoodFellas (1990),Crime,Crime|Drama,3.9808
176,33,Fargo (1996),Crime,Crime|Drama|Thriller,4.8598
176,30,Schindler's List (1993),Drama,Drama,4.0004
176,28,Pulp Fiction (1994),Crime,Crime,4.0673
176,26,"Shawshank Redemption, The (1994)",Drama,Drama,3.9537
176,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,4.3284
177,33,Fargo (1996),Crime,Crime|Drama|Thriller,4.6598
177,34,GoodFellas (1990),Crime,Crime|Drama,4.0731
177,28,Pulp Fiction (1994),Crime,Crime,4.9848
177,30,Schindler's List (1993),Drama,Drama,4.4719
177,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,4.6348
177,12,"Usual Suspects, The (1995)",Crime,Crime,3.9421
177,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,4.1008
177,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,3.9677
177,26,"Shawshank Redemption, The (1994)",Drama,Drama,4.2682
177,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,4.141
178,28,Pulp Fiction (1994),Crime,Crime,4.7504
178,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,4.6913
178,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,4.3716
178,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,3.86
178,26,"Shawshank Redemption, The (1994)",Drama,Drama,4.5319
178,30,Schindler's List (1993),Drama,Drama,4.2881
178,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,4.1798
178,34,GoodFellas (1990),Crime,Crime|Drama,4.5685
178,33,Fargo (1996),Crime,Crime|Drama|Thriller,4.3239
178,12,"Usual Suspects, The (1995)",Crime,Crime,3.9109
179,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,3.8701
179,30,Schindler's List (1993),Drama,Drama,4.4723
179,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,3.9016
179,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,4.8845
179,33,Fargo (1996),Crime,Crime|Drama|Thriller,4.8885
179,28,Pulp Fiction (1994),Crime,Crime,4.6379
179,34,GoodFellas (1990),Crime,Crime|Drama,4.9114
179,12,"Usual Suspects, The (1995)",Crime,Crime,4.7737
179,26,"Shawshank Redemption, The (1994)",Drama,Drama,4.7942
179,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,4.4836
180,28,Pulp Fiction (1994),Crime,Crime,4.4842
180,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,4.681
180,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,4.941
180,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,3.9002
180,26,"Shawshank Redemption, The (1994)",Drama,Drama,3.8068
180,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,3.8358
180,33,Fargo (1996),Crime,Crime|Drama|Thriller,4.476
